id_cliente,idade,renda_mensal,tempo_emprego_anos,autonomo,score_credito,valor_solicitado,prazo_meses,juros_mensal_pct,qtde_cartoes,qtde_contratos_abertos,utilizacao_credito,inadimplencias_anteriores,dias_atraso_max_12m,reclamacoes_6m,possui_avalista,canal_aquisicao,regiao,tipo_produto,parcelas_pagas_ate_3m,atraso_primeira_parcela_dias,status_apos_90d,default_90d
4232,67,,7.89449792961905,0,643.0,19134.48,18,2.74,1,1,0.203,0,0,0,0,app,Norte,cartao,3,0,em_dia,0
4233,50,5279.49,2.374281599782648,0,789.0,7536.19,12,1.22,1,0,0.119,0,0,0,0,parceiro,Norte,emprestimo_pessoal,3,0,em_dia,0
4234,32,13228.26,6.458078295994036,0,580.0,3237.03,36,2.67,0,1,0.335,0,0,0,0,loja,Norte,emprestimo_pessoal,3,10,em_atraso_leve,0
4235,31,5407.1,,1,644.0,23129.43,36,3.07,0,1,0.633,0,5,0,1,app,Sudeste,bnpl,2,0,em_dia,0
4236,20,1120.74,1.5830033391464018,0,534.0,8014.77,6,4.64,0,2,0.544,0,90,0,0,app,Nordeste,emprestimo_pessoal,2,0,em_dia,0
4237,68,1239.45,3.050991182043245,1,548.0,8659.73,18,3.71,1,0,0.103,0,5,0,0,site,Nordeste,cartao,3,0,em_dia,0
4238,23,2594.88,,1,579.0,3624.22,24,3.5,0,2,0.438,0,30,0,0,site,Sudeste,cartao,3,0,em_dia,0
4239,58,2862.19,0.0,0,546.0,9426.62,36,3.76,0,1,0.204,1,5,0,0,app,Sudeste,bnpl,0,43,default,1
4240,30,962.04,0.9042272958871878,0,597.0,6732.63,12,3.47,0,0,0.401,1,5,0,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4241,35,6470.6,1.5691580273228047,0,798.0,2586.3,12,2.13,1,1,0.752,0,0,0,0,loja,Norte,emprestimo_pessoal,2,5,em_dia,0
4242,32,1549.64,4.184483175806666,0,647.0,24988.98,36,3.95,1,2,0.626,0,5,0,0,parceiro,Sudeste,bnpl,2,0,em_dia,0
4243,61,10726.73,13.239475087308536,0,717.0,35683.84,12,2.56,1,0,0.273,0,0,0,0,app,Sul,emprestimo_pessoal,3,5,em_dia,0
4244,19,13711.53,3.62167612982903,1,743.0,19009.02,48,2.37,1,1,0.483,0,0,2,1,app,Norte,emprestimo_pessoal,2,10,em_dia,0
4245,36,,8.729407254224647,1,556.0,16742.49,36,3.55,0,2,0.701,0,5,0,0,site,Nordeste,emprestimo_pessoal,0,102,default,1
4246,32,4864.64,5.438242605862518,0,579.0,35865.65,48,3.42,1,3,0.2,0,60,0,0,app,Sudeste,emprestimo_pessoal,1,80,default,1
4247,32,1389.3,7.117687213906654,0,715.0,3284.02,18,2.24,0,3,0.168,0,5,2,0,site,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4248,28,5587.43,,1,596.0,3250.68,12,3.13,0,1,0.426,3,0,2,1,app,Nordeste,cartao,2,5,em_dia,0
4249,66,2408.78,4.698571086942108,0,709.0,5624.92,24,2.43,1,1,0.293,0,30,0,0,site,Sudeste,emprestimo_pessoal,3,10,em_dia,0
4250,38,1548.58,1.1101344805397382,0,793.0,10304.88,12,1.97,0,1,0.174,0,0,0,0,app,Sul,cartao,2,15,em_dia,0
4251,40,2817.25,6.480838151670625,0,526.0,6238.32,12,3.98,3,2,0.303,0,0,0,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4252,38,2468.11,3.8871254107821396,0,620.0,3361.7,18,2.97,2,3,0.132,0,5,0,1,parceiro,Sudeste,emprestimo_pessoal,3,10,em_dia,0
4253,69,2742.56,8.391238414824363,0,633.0,8038.56,18,3.08,2,2,0.293,0,0,2,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4254,35,7135.08,2.669665877624238,0,605.0,7383.29,18,2.73,1,1,0.337,0,0,0,0,app,Sudeste,cartao,2,5,em_dia,0
4255,36,1942.12,1.5730944904134896,0,598.0,16355.54,12,3.76,2,0,0.205,1,15,0,0,app,Nordeste,cartao,3,0,em_dia,0
4256,35,12858.82,9.212676340712587,0,608.0,8308.68,12,3.0,1,0,0.151,0,90,1,0,site,Nordeste,cartao,0,104,default,1
4257,35,1295.59,,1,649.0,1584.97,36,2.24,2,1,0.338,0,0,1,0,parceiro,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4258,22,11755.67,4.382372907345404,0,664.0,11101.6,12,3.0,2,1,0.329,0,0,0,0,app,Nordeste,cartao,3,0,em_dia,0
4259,50,1632.94,7.1747990000565744,0,731.0,30690.68,36,2.45,4,0,0.269,2,0,1,0,site,Nordeste,cartao,1,70,default,1
4260,19,3497.34,0.0,0,648.0,8199.14,36,2.41,2,0,0.324,0,0,0,0,site,Nordeste,bnpl,2,0,em_dia,0
4261,29,2423.27,0.0,0,745.0,18510.84,36,2.39,2,0,0.165,0,0,1,0,site,Sudeste,bnpl,3,0,em_dia,0
4262,28,2704.63,0.38058303667546367,0,600.0,5207.43,48,3.65,1,0,0.174,0,15,0,0,parceiro,Sudeste,cartao,3,5,em_dia,0
4263,33,6383.91,,1,548.0,12940.06,60,4.84,2,1,0.361,0,5,0,0,parceiro,Sul,cartao,3,0,em_dia,0
4264,58,10779.36,5.015377129243071,0,624.0,4248.39,12,2.96,3,0,0.344,0,5,0,1,parceiro,Sudeste,cartao,2,0,em_dia,0
4265,49,8547.65,4.920435676862181,0,689.0,6487.76,18,2.5,1,0,0.328,1,0,1,0,loja,Sul,cartao,3,15,em_dia,0
4266,70,2583.44,2.6382342505534533,0,723.0,6531.31,36,1.9,0,1,0.463,2,0,0,0,site,Sudeste,emprestimo_pessoal,2,15,em_dia,0
4267,36,4018.68,11.800691008503598,0,774.0,11996.66,36,2.06,1,2,0.587,0,90,0,0,site,Sul,cartao,3,0,em_dia,0
4268,67,1946.83,7.629184665588239,0,675.0,3970.56,9,2.65,2,3,0.171,0,30,0,0,site,Centro-Oeste,bnpl,3,0,em_dia,0
4269,20,1663.79,3.4865031405393037,0,714.0,2303.18,60,2.86,1,2,0.258,0,0,0,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4270,44,1481.47,2.7278107900217217,0,766.0,11929.77,48,1.62,1,4,0.145,0,0,0,0,loja,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4271,60,2520.82,4.255804355262521,0,584.0,11554.65,48,3.7,0,1,0.373,1,90,0,0,site,Centro-Oeste,emprestimo_pessoal,1,116,default,1
4272,46,,,1,632.0,8802.67,12,2.89,2,3,0.356,0,0,0,0,site,Sudeste,cartao,3,10,em_dia,0
4273,67,834.35,0.671474375476798,0,886.0,17679.34,24,0.5,0,0,0.072,0,30,0,0,site,Sudeste,cartao,3,0,em_dia,0
4274,34,3380.41,4.395264739507718,0,723.0,6734.2,18,2.58,3,1,0.265,0,0,0,0,loja,Sul,cartao,2,0,em_dia,0
4275,19,10911.11,0.0,0,693.0,10161.32,18,1.53,1,0,0.279,0,0,0,0,app,Sul,emprestimo_pessoal,0,86,default,1
4276,59,8118.91,5.002495959610483,0,726.0,5941.79,12,2.12,2,1,0.268,1,0,0,1,parceiro,Nordeste,bnpl,2,0,em_dia,0
4277,21,2256.64,,1,536.0,6421.31,12,3.78,1,2,0.412,2,0,1,0,app,Sudeste,emprestimo_pessoal,2,5,em_dia,0
4278,58,1227.66,2.849078108032632,0,595.0,10682.7,48,3.34,2,1,0.159,0,60,1,0,site,Sudeste,emprestimo_pessoal,1,81,default,1
4279,56,4941.34,6.184046053972146,0,564.0,54930.0,24,3.64,1,0,0.223,2,60,1,1,site,Sudeste,cartao,2,10,em_dia,0
4280,62,800.0,0.0,0,686.0,15035.21,24,2.58,2,0,0.303,0,0,1,0,app,Sudeste,cartao,1,81,default,1
4281,43,8047.64,3.3957903132845595,0,619.0,12752.91,12,3.34,1,1,0.198,0,30,0,0,parceiro,Sul,emprestimo_pessoal,3,10,em_dia,0
4282,65,2981.93,6.823985086275087,0,658.0,15438.51,60,2.74,2,1,0.25,0,0,2,0,app,Nordeste,emprestimo_pessoal,3,0,em_dia,0
4283,27,13821.68,,1,624.0,1087.44,60,4.53,1,1,0.38,1,5,0,0,loja,Sul,cartao,1,64,default,1
4284,41,958.43,9.556265525072842,1,512.0,10493.36,24,3.87,3,2,0.32,0,0,0,0,app,Centro-Oeste,cartao,2,0,em_dia,0
4285,24,6968.31,0.1393956882093974,0,725.0,17345.69,18,1.54,1,1,0.293,0,0,0,0,parceiro,Sudeste,bnpl,3,5,em_dia,0
4286,58,3245.86,,1,500.0,8595.2,12,3.39,0,0,0.108,0,0,1,0,app,Sul,emprestimo_pessoal,3,15,em_atraso_leve,0
4287,55,2730.47,,1,588.0,7711.73,24,3.77,1,1,0.273,0,5,0,0,parceiro,Sudeste,emprestimo_pessoal,2,5,em_dia,0
4288,60,,6.254518578492949,0,538.0,3598.42,36,2.96,2,0,0.652,0,60,1,1,parceiro,Sudeste,cartao,3,0,em_atraso_leve,0
4289,58,5471.62,10.878504327271173,0,575.0,5534.73,60,2.85,1,2,0.193,0,90,0,0,loja,Sudeste,cartao,1,27,default,1
4290,34,5811.66,12.075555313732162,0,667.0,3939.17,9,1.97,0,0,0.384,0,30,0,0,site,Nordeste,cartao,3,15,em_atraso_leve,0
4291,21,13351.23,4.469737212952305,0,755.0,18709.33,18,2.21,0,0,0.07,1,30,0,0,parceiro,Sul,emprestimo_pessoal,3,5,em_dia,0
4292,67,7454.37,11.1879781844012,0,517.0,28670.23,18,4.75,2,2,0.141,0,0,0,0,app,Centro-Oeste,emprestimo_pessoal,2,0,em_dia,0
4293,44,2241.94,,1,603.0,41440.05,18,2.75,2,0,0.178,0,0,0,0,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4294,23,1648.5,2.9710487686826,0,501.0,3884.31,24,4.39,1,1,0.108,0,5,0,0,site,Nordeste,emprestimo_pessoal,3,0,em_dia,0
4295,67,1254.07,12.875878057641543,0,599.0,4532.58,24,1.86,1,1,0.299,0,0,0,0,app,Sudeste,emprestimo_pessoal,3,15,em_dia,0
4296,70,10566.42,10.513403963366411,0,656.0,4229.99,48,2.41,0,1,0.359,0,0,0,1,site,Centro-Oeste,bnpl,2,5,em_dia,0
4297,41,1952.54,4.763955757590502,0,715.0,3365.81,12,2.63,1,3,0.678,0,0,0,0,app,Sudeste,emprestimo_pessoal,3,15,em_dia,0
4298,58,10622.09,7.526193620580138,0,470.0,3412.3,18,4.25,2,1,0.261,2,0,0,0,app,Nordeste,bnpl,2,0,em_dia,0
4299,19,5189.13,0.0,1,697.0,5161.73,24,3.01,1,1,0.438,0,30,0,1,app,Norte,emprestimo_pessoal,2,0,em_dia,0
4300,22,4482.54,,1,567.0,16823.01,36,2.36,0,2,0.164,0,0,0,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4301,32,2780.45,0.0,0,547.0,4346.11,36,3.36,1,2,0.381,1,0,3,0,parceiro,Sudeste,cartao,3,0,em_dia,0
4302,52,5744.64,0.0,0,656.0,19581.0,48,3.06,1,1,0.451,0,60,0,0,app,Centro-Oeste,cartao,2,0,em_dia,0
4303,25,3459.62,3.015075411588287,0,703.0,25579.45,24,2.65,4,0,0.283,0,0,0,1,site,Nordeste,cartao,3,5,em_dia,0
4304,19,2653.43,,1,641.0,10193.74,12,3.23,0,1,0.562,0,0,1,0,app,Nordeste,bnpl,1,110,default,1
4305,53,5898.9,,1,557.0,22741.76,36,3.79,2,1,0.6,0,0,0,0,app,Sul,cartao,3,0,em_dia,0
4306,58,3141.76,6.784520817724527,0,641.0,2515.25,60,2.32,2,0,0.093,0,5,1,0,site,Sudeste,cartao,3,0,em_dia,0
4307,57,1923.24,6.820673602859972,0,588.0,4977.77,12,2.98,2,0,0.644,0,120,1,0,site,Norte,emprestimo_pessoal,2,10,em_atraso_leve,0
4308,60,5488.38,,1,701.0,9397.52,12,3.7,1,1,0.411,0,0,0,1,site,Sudeste,cartao,2,0,em_dia,0
4309,60,,9.685388338684195,0,741.0,9671.57,6,1.39,4,0,0.159,0,0,0,0,app,Centro-Oeste,cartao,3,0,em_dia,0
4310,49,5050.29,4.907676672368724,0,736.0,26958.25,24,1.34,0,0,0.407,1,0,1,0,site,Sul,bnpl,2,15,em_dia,0
4311,45,2490.21,6.283764880599067,1,648.0,3422.68,24,3.26,3,0,0.096,0,0,1,0,app,Sudeste,emprestimo_pessoal,3,5,em_dia,0
4312,63,1413.29,2.712461351185511,0,745.0,5068.42,12,1.46,0,2,0.437,0,0,0,0,site,Centro-Oeste,bnpl,2,0,em_dia,0
4313,36,12859.31,3.035853551214046,0,563.0,7442.49,12,4.61,1,1,0.168,0,5,0,0,app,Norte,emprestimo_pessoal,2,5,em_dia,0
4314,23,11164.3,5.940530691445421,0,802.0,5148.04,24,3.05,2,0,0.138,0,0,0,0,site,Sudeste,cartao,3,5,em_dia,0
4315,57,6791.02,9.575621711330456,0,563.0,3297.65,18,3.49,1,1,0.153,1,90,1,0,app,Centro-Oeste,cartao,0,83,default,1
4316,32,2616.68,0.38947560976462103,0,477.0,5335.45,12,4.54,1,2,0.356,0,0,1,0,app,Sudeste,cartao,3,10,em_dia,0
4317,69,2794.14,5.7105463329880415,0,766.0,6493.13,24,0.86,0,0,0.426,0,15,1,0,site,Sudeste,cartao,3,0,em_dia,0
4318,39,9870.09,0.5595964447766337,0,590.0,27381.14,9,3.95,0,1,0.213,0,15,0,0,app,Sul,emprestimo_pessoal,3,5,em_dia,0
4319,63,2684.22,4.602554786086913,0,660.0,3361.02,6,1.55,1,0,0.528,0,0,1,0,site,Sudeste,emprestimo_pessoal,3,15,em_dia,0
4320,20,2177.87,0.0,0,562.0,15996.16,12,2.89,1,1,0.269,0,0,0,0,parceiro,Sul,bnpl,3,5,em_atraso_leve,0
4321,52,14252.59,5.096384446570341,0,851.0,23588.44,12,1.19,0,1,0.292,0,0,0,1,app,Sul,cartao,2,0,em_dia,0
4322,41,3377.06,6.475984393639954,0,805.0,5174.47,12,1.82,2,1,0.441,0,15,0,1,loja,Sudeste,emprestimo_pessoal,2,5,em_dia,0
4323,42,13185.03,,1,781.0,9977.68,12,0.92,0,3,0.321,1,0,0,0,site,Sudeste,emprestimo_pessoal,2,10,em_dia,0
4324,32,1226.26,2.8628780106858804,0,658.0,13052.6,12,2.5,1,1,0.189,1,0,0,0,parceiro,Norte,emprestimo_pessoal,2,0,em_dia,0
4325,69,5162.4,6.848255573290252,0,733.0,11345.21,36,1.23,2,0,0.171,0,0,0,0,parceiro,Sul,emprestimo_pessoal,2,15,em_dia,0
4326,38,16544.85,7.592915560593767,0,645.0,8578.54,36,2.74,0,1,0.525,2,5,1,0,loja,Norte,bnpl,2,15,em_dia,0
4327,63,3578.97,4.759428571184525,0,745.0,4492.64,12,1.6,2,0,0.362,0,15,1,0,parceiro,Centro-Oeste,emprestimo_pessoal,3,0,em_dia,0
4328,40,2871.28,2.126743623222019,0,615.0,14048.7,24,2.82,0,0,0.642,0,60,0,0,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4329,20,1457.83,0.0,0,785.0,5819.14,12,2.05,2,0,0.232,0,0,0,0,app,Sudeste,emprestimo_pessoal,2,10,em_dia,0
4330,64,7881.52,,1,611.0,8197.22,48,3.36,2,1,0.392,1,15,1,0,loja,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4331,27,1964.36,4.432147470064395,0,620.0,9289.52,12,3.44,1,4,0.466,0,5,1,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4332,32,3259.77,2.7071122128433247,0,610.0,16560.7,12,3.14,0,0,0.644,0,60,0,0,site,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4333,63,,7.091834509381556,0,666.0,41189.84,18,3.12,5,0,0.111,0,0,0,1,site,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4334,65,11250.74,11.601244046683888,1,617.0,4273.03,12,3.13,2,1,0.12,0,60,0,1,app,Sudeste,cartao,3,0,em_dia,0
4335,66,8322.2,11.922282540747549,0,691.0,8365.62,12,2.24,1,1,0.086,0,0,0,0,app,Sudeste,emprestimo_pessoal,2,10,em_dia,0
4336,40,3418.06,0.0,0,609.0,2265.25,18,3.54,3,1,0.286,1,0,1,0,app,Nordeste,emprestimo_pessoal,3,15,em_dia,0
4337,58,1472.78,8.567421355834485,0,717.0,28181.54,24,2.05,1,4,0.671,0,0,0,1,app,Norte,bnpl,1,109,default,1
4338,35,11075.03,4.329764239989162,1,779.0,8303.8,12,1.57,0,0,0.424,0,0,1,0,app,Nordeste,cartao,0,109,default,1
4339,57,2659.97,4.564431502989222,0,657.0,6201.03,12,3.39,0,0,0.499,0,0,0,0,parceiro,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4340,44,1527.85,5.766892904597798,0,839.0,8363.14,48,1.76,1,0,0.103,0,0,0,0,app,Sul,cartao,3,5,em_dia,0
4341,20,933.49,0.0,0,746.0,8730.22,12,1.87,1,1,0.479,0,30,1,0,app,Sudeste,bnpl,2,0,em_dia,0
4342,40,2156.07,9.259248199717398,0,832.0,4294.68,12,1.77,4,0,0.268,2,0,0,0,parceiro,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4343,42,1175.61,6.182304339751676,0,645.0,21959.86,24,2.21,1,0,0.273,0,0,0,1,site,Sudeste,bnpl,0,26,default,1
4344,31,2193.83,0.031807893085693095,0,509.0,13838.72,6,3.93,1,0,0.594,0,0,0,0,app,Sudeste,cartao,2,0,em_dia,0
4345,37,6116.99,1.7310642236316665,0,590.0,15579.97,36,2.97,1,1,0.283,2,0,0,0,site,Sudeste,emprestimo_pessoal,3,5,em_dia,0
4346,44,2641.15,0.0,0,599.0,4488.12,12,3.31,0,0,0.114,0,0,0,0,parceiro,Sudeste,bnpl,2,15,em_dia,0
4347,20,4570.09,0.6411496255731106,0,569.0,4286.39,12,3.97,1,2,0.278,0,0,0,1,loja,Centro-Oeste,cartao,3,10,em_dia,0
4348,26,2034.52,0.7704380796579595,0,463.0,7263.95,36,4.79,0,2,0.174,0,0,0,0,app,Nordeste,emprestimo_pessoal,2,10,em_atraso_leve,0
4349,58,3675.32,1.6621136450668432,0,737.0,15790.46,48,2.34,1,1,0.362,0,0,2,0,site,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4350,36,14782.42,6.3784578179842235,0,492.0,12254.37,36,4.31,2,1,0.586,0,0,0,0,app,Nordeste,emprestimo_pessoal,3,0,em_dia,0
4351,50,2695.0,9.808790163930663,0,729.0,4130.55,12,2.09,0,0,0.338,1,0,0,0,site,Nordeste,cartao,2,0,em_dia,0
4352,47,4669.65,4.884238284844328,1,836.0,14112.18,24,1.92,3,2,0.369,0,0,0,1,app,Centro-Oeste,emprestimo_pessoal,2,0,em_dia,0
4353,47,1081.79,3.9102359100377124,0,584.0,3501.32,60,2.59,0,1,0.635,0,5,0,0,loja,Sudeste,cartao,2,0,em_atraso_leve,0
4354,39,,5.542446107461278,0,683.0,4558.83,18,2.21,1,1,0.1,0,5,0,0,loja,Sudeste,cartao,3,0,em_dia,0
4355,43,2446.99,,1,616.0,9147.74,60,3.39,1,0,0.517,0,0,2,0,site,Sul,emprestimo_pessoal,2,5,em_atraso_leve,0
4356,61,7695.71,2.872372743190848,0,720.0,2955.56,24,3.1,4,1,0.231,0,0,0,1,app,Nordeste,emprestimo_pessoal,2,0,em_dia,0
4357,69,3191.14,5.335627046944586,0,548.0,3526.98,48,3.56,0,0,0.382,0,15,2,0,parceiro,Sul,emprestimo_pessoal,2,0,em_dia,0
4358,31,5536.97,2.0224739763818924,0,639.0,29926.51,12,2.82,1,1,0.206,1,15,0,0,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4359,53,5789.36,6.568653080668436,0,745.0,25553.33,60,1.33,3,4,0.702,0,0,0,1,app,Sudeste,bnpl,3,0,em_atraso_leve,0
4360,69,2492.87,7.652678512567639,0,646.0,56019.51,48,2.6,0,1,0.319,0,0,0,0,site,Sul,cartao,2,15,em_dia,0
4361,18,7938.25,2.2362928299549054,0,512.0,11733.27,36,4.45,2,1,0.722,1,0,2,0,site,Sul,emprestimo_pessoal,3,0,em_dia,0
4362,59,1980.85,1.0831020585062738,0,756.0,13839.01,60,2.82,0,1,0.776,0,30,0,0,site,Sul,emprestimo_pessoal,2,15,em_dia,0
4363,44,6272.74,6.948262104297251,0,540.0,7012.73,36,3.66,1,0,0.409,0,0,0,0,site,Sudeste,emprestimo_pessoal,3,5,em_dia,0
4364,69,2611.98,7.631955594029793,0,657.0,5939.15,24,2.37,1,0,0.337,1,0,1,0,app,Centro-Oeste,bnpl,3,0,em_dia,0
4365,48,4549.11,14.034481689525538,0,700.0,16786.41,24,2.47,3,0,0.492,1,0,1,1,site,Sudeste,bnpl,2,10,em_dia,0
4366,62,2475.07,,1,660.0,25460.34,36,1.89,1,0,0.542,0,0,0,0,site,Sudeste,emprestimo_pessoal,0,62,default,1
4367,26,,3.5921047328828033,0,866.0,15612.89,36,1.67,0,2,0.297,0,0,2,1,site,Sudeste,cartao,2,5,em_dia,0
4368,25,1563.21,12.242267067729756,0,712.0,3918.07,24,1.65,1,0,0.068,0,0,1,0,site,Sul,cartao,2,0,em_dia,0
4369,67,4214.08,,1,633.0,11159.84,24,3.19,3,4,0.138,1,0,0,0,app,Norte,bnpl,2,0,em_dia,0
4370,45,3617.94,4.5032931125339415,0,701.0,4157.08,48,2.59,1,0,0.113,0,0,0,0,parceiro,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4371,47,2334.15,1.5257733683727204,0,668.0,6071.57,6,3.06,2,3,0.473,0,0,0,1,app,Norte,emprestimo_pessoal,2,15,em_dia,0
4372,27,3358.49,7.928932285231447,0,654.0,32144.27,36,2.97,0,1,0.338,0,5,1,0,site,Nordeste,cartao,2,10,em_dia,0
4373,30,3870.05,0.0,0,671.0,2885.79,24,2.69,0,1,0.118,0,0,0,0,site,Sudeste,cartao,3,5,em_dia,0
4374,61,2204.49,,1,613.0,50543.46,36,3.42,1,0,0.075,0,120,2,1,parceiro,Sudeste,emprestimo_pessoal,1,34,default,1
4375,34,3177.82,1.7625563754206648,0,668.0,12762.94,12,3.17,0,2,0.264,0,0,0,0,loja,Sul,cartao,3,5,em_atraso_leve,0
4376,48,1646.41,4.437323080976922,0,607.0,5383.0,24,4.23,1,2,0.178,2,0,0,0,loja,Centro-Oeste,cartao,3,0,em_dia,0
4377,34,20329.29,0.0,0,489.0,8477.58,12,3.66,0,1,0.809,0,0,0,1,site,Sudeste,cartao,3,10,em_dia,0
4378,31,7745.42,7.760945276068632,0,747.0,4469.26,24,1.01,2,2,0.409,0,0,0,0,site,Nordeste,cartao,2,0,em_dia,0
4379,26,4295.57,1.4877094292860318,1,602.0,5025.7,36,2.43,1,1,0.773,0,0,0,0,app,Centro-Oeste,cartao,3,10,em_atraso_leve,0
4380,67,8430.43,3.1271861938743823,0,662.0,8514.26,24,1.77,2,1,0.873,0,0,1,1,app,Nordeste,cartao,2,0,em_dia,0
4381,67,800.0,11.76441708964032,0,585.0,6048.79,24,2.77,0,0,0.198,1,5,1,0,app,Sul,cartao,2,0,em_dia,0
4382,24,800.0,0.4555211543694371,0,588.0,3619.8,18,2.67,3,0,0.214,1,0,0,0,app,Sudeste,cartao,2,0,em_dia,0
4383,36,2594.24,4.831125521057524,0,562.0,6627.6,24,3.4,0,0,0.672,0,5,1,0,loja,Sul,emprestimo_pessoal,2,10,em_dia,0
4384,47,1244.63,7.924957337470282,0,731.0,2616.97,48,2.63,1,1,0.264,0,0,0,1,site,Sudeste,emprestimo_pessoal,3,15,em_dia,0
4385,38,2930.9,5.55912015701012,0,751.0,2713.93,36,2.34,0,2,0.102,0,0,1,0,site,Sudeste,emprestimo_pessoal,2,5,em_dia,0
4386,56,4083.71,0.0,0,652.0,2690.42,6,2.51,0,2,0.334,1,0,1,0,loja,Sudeste,emprestimo_pessoal,2,0,em_dia,0
4387,31,6980.17,5.4937484534222545,0,604.0,33117.69,24,2.97,1,4,0.609,1,60,0,0,site,Nordeste,cartao,3,15,em_dia,0
4388,21,1490.43,1.5078518306720512,0,506.0,11293.44,36,5.22,1,0,0.134,1,0,1,0,app,Sudeste,emprestimo_pessoal,3,15,em_dia,0
4389,35,4723.2,2.3883995611883355,0,718.0,13275.5,24,2.6,1,1,0.386,0,90,1,1,app,Sudeste,bnpl,2,0,em_dia,0
4390,49,3537.98,4.838237678586721,0,592.0,8076.94,24,3.46,3,2,0.369,0,90,1,0,parceiro,Nordeste,emprestimo_pessoal,2,0,em_dia,0
4391,27,4542.12,0.0,1,555.0,12302.24,48,3.76,2,0,0.054,0,90,0,1,app,Sudeste,emprestimo_pessoal,3,10,em_dia,0
4392,61,2370.1,7.332598201316309,0,652.0,21734.71,48,2.69,3,0,0.348,0,30,0,0,loja,Sul,bnpl,3,10,em_dia,0
4393,18,9876.07,0.0,0,622.0,11314.53,9,4.21,1,3,0.079,1,0,0,0,app,Sudeste,emprestimo_pessoal,3,15,em_dia,0
4394,21,3238.57,0.8595610165517904,0,521.0,32256.58,24,3.88,1,0,0.309,0,30,0,0,loja,Sudeste,cartao,3,5,em_dia,0
4395,44,13242.08,,1,533.0,7751.09,24,3.96,1,2,0.257,0,0,0,1,loja,Sul,emprestimo_pessoal,3,15,em_dia,0
4396,45,1934.74,8.499129807956649,0,679.0,13310.02,48,1.71,2,0,0.597,0,0,0,0,site,Sul,cartao,2,5,em_dia,0
4397,33,6109.74,0.43135394049099895,0,594.0,14553.81,12,3.0,1,1,0.134,0,120,0,0,app,Centro-Oeste,cartao,2,5,em_atraso_leve,0
4398,31,3346.82,8.14055580146096,0,693.0,3622.64,12,2.19,3,1,0.303,0,0,0,0,parceiro,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4399,21,2737.26,5.173986387303016,0,662.0,8295.98,24,3.03,3,1,0.722,0,0,0,0,app,Sudeste,cartao,3,10,em_dia,0
4400,53,5623.75,4.197065901283124,0,739.0,1672.36,18,1.67,1,0,0.087,0,15,2,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
4401,38,2796.54,0.01937756759088982,0,579.0,7163.85,12,3.51,0,0,0.633,0,15,1,0,app,Sudeste,emprestimo_pessoal,2,10,em_dia,0
4402,24,800.0,0.0,0,670.0,6310.35,60,2.36,1,0,0.47,0,0,0,0,site,Nordeste,cartao,3,0,em_atraso_leve,0
4403,39,800.0,4.971138480365987,1,704.0,5997.46,12,1.79,0,1,0.556,0,30,0,0,loja,Sudeste,cartao,2,10,em_dia,0
4404,67,9089.13,4.799505476607152,0,597.0,5657.91,9,2.7,2,0,0.406,0,0,0,0,app,Norte,bnpl,3,0,em_dia,0
4405,31,8806.21,,1,746.0,12361.91,9,1.94,0,2,0.174,0,5,2,1,site,Sudeste,bnpl,3,0,em_dia,0
4406,65,14414.99,4.761666595601053,0,508.0,3767.78,12,4.15,0,0,0.044,1,30,0,0,parceiro,Sul,bnpl,1,64,default,1
4407,31,3454.29,0.0,0,579.0,38878.18,12,3.38,0,2,0.121,0,0,0,0,loja,Nordeste,bnpl,2,10,em_dia,0
4408,27,1327.49,3.3976922293550977,0,505.0,12959.13,18,3.67,3,4,0.582,0,0,0,0,app,Centro-Oeste,cartao,2,0,em_dia,0
4409,31,2555.06,0.6588359999420188,0,587.0,4042.73,9,3.34,1,0,0.06,0,30,0,0,app,Sudeste,cartao,3,0,em_dia,0
4410,35,,3.5699249767908117,0,637.0,13867.88,24,2.8,2,2,0.417,0,0,0,1,app,Nordeste,cartao,2,0,em_dia,0
4411,24,1644.58,5.670962655204825,1,721.0,18635.47,18,1.68,0,0,0.014,0,60,0,0,app,Sudeste,bnpl,0,50,default,1
